prodID,satellite,year,month,day,stdev,mean,median,min,max,variance,numpixels,pctcloud,SLC
LT05_L1TP_034038_20030501_20160915_01_T1,5,2003,5,1,0.010307421,0.117206311,0.1159,0.08,0.1839,0.000106243,5625,0,
LT05_L1TP_035038_20030508_20160915_01_T1,5,2003,5,8,0.009988193,0.100372196,0.0988,0.0733,0.1687,9.98E-05,5625,0,
LT05_L1TP_034038_20030517_20160915_01_T1,5,2003,5,17,0.010335346,0.117493049,0.1164,0.0885,0.1787,0.000106819,5625,0,
LT05_L1TP_035038_20030524_20160915_01_T1,5,2003,5,24,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20030602_20160915_01_T1,5,2003,6,2,0.010505263,0.10583984,0.1054,0.0818,0.1709,0.000110361,5625,0,
LT05_L1TP_035038_20030609_20160915_01_T1,5,2003,6,9,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20030618_20160915_01_T1,5,2003,6,18,0.011184972,0.104796107,0.1027,0.0678,0.1769,0.000125104,5625,0,
LT05_L1TP_035038_20030625_20160915_01_T1,5,2003,6,25,0.011499831,0.115521973,0.1143,0.08,0.1989,0.000132246,5625,0,
LT05_L1TP_034038_20030704_20160915_01_T1,5,2003,7,4,0.010966537,0.111356924,0.109,0.0845,0.1873,0.000120265,5625,0,
LT05_L1TP_035038_20030711_20160915_01_T1,5,2003,7,11,0.010384427,0.096484852,0.0967,0.0651,0.1554,0.000107836,5625,44.01777778,
LT05_L1TP_034038_20030720_20160915_01_T1,5,2003,7,20,0.011048386,0.108259911,0.1082,0.0783,0.1861,0.000122067,5625,0,
LT05_L1TP_035038_20030727_20160916_01_T1,5,2003,7,27,0.01365062,0.128492462,0.1279,0.0926,0.2295,0.000186339,5625,0,
LT05_L1TP_034038_20030805_20160915_01_T1,5,2003,8,5,0.017572004,0.120126133,0.1169,0.0792,0.2312,0.000308775,5625,0,
LT05_L1TP_035038_20030812_20160915_01_T1,5,2003,8,12,0.018218402,0.128128391,0.1246,0.0837,0.2328,0.00033191,5625,0,
LT05_L1TP_034038_20030821_20160916_01_T1,5,2003,8,21,0.018505619,0.124200978,0.1228,0.0791,0.237,0.000342458,5625,0,
LT05_L1TP_034038_20030906_20160914_01_T1,5,2003,9,6,0.017193588,0.122466372,0.12,0.0637,0.1902,0.000295619,5625,77.84888889,
LT05_L1TP_035038_20030913_20160914_01_T1,5,2003,9,13,0.018464889,0.121425138,0.1184,0.0812,0.2566,0.000340952,5625,0,
LT05_L1TP_034038_20030922_20160914_01_T1,5,2003,9,22,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20030929_20160914_01_T1,5,2003,9,29,0.018038943,0.12088304,0.1181,0.0734,0.23,0.000325403,5625,0,
LT05_L1TP_034038_20031008_20160915_01_T1,5,2003,10,8,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20031015_20160914_01_T1,5,2003,10,15,0.018513073,0.119610773,0.1185,0.0709,0.2317,0.000342734,5625,0,
LT05_L1TP_034038_20031024_20160915_01_T1,5,2003,10,24,0.017555615,0.115115093,0.1128,0.0724,0.225,0.0003082,5625,0,
LT05_L1TP_035038_20031031_20160914_01_T1,5,2003,10,31,0.017563526,0.106965849,0.104,0.0607,0.2131,0.000308477,5625,0,
LT05_L1TP_034038_20031109_20160914_01_T1,5,2003,11,9,0.01792806,0.114126258,0.1118,0.066,0.2117,0.000321415,5625,0,
LT05_L1TP_035038_20031116_20160914_01_T1,5,2003,11,16,0.017345248,0.117860196,0.1173,0.0727,0.2306,0.000300858,5625,0,
LT05_L1TP_034038_20031125_20160914_01_T1,5,2003,11,25,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20031202_20160914_01_T1,5,2003,12,2,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20031211_20160914_01_T1,5,2003,12,11,0.017524116,0.108816996,0.1071,0.0494,0.1828,0.000307095,5625,0,
LT05_L1TP_035038_20031218_20160914_01_T1,5,2003,12,18,0.01685878,0.113222684,0.1123,0.0647,0.1965,0.000284218,5625,0,
LT05_L1TP_034038_20031227_20160914_01_T1,5,2003,12,27,0.016510345,0.110225742,0.109,0.0501,0.1826,0.000272591,5625,0,
LT05_L1TP_035038_20040103_20160914_01_T1,5,2004,1,3,0.020780647,0.136314347,0.135,0.0672,0.2426,0.000431835,5625,0,
LT05_L1TP_034038_20040112_20160914_01_T1,5,2004,1,12,0.027574727,0.1349,0.1343,0.0368,0.236,0.000760366,5625,48.74666667,
LT05_L1TP_035038_20040119_20160914_01_T1,5,2004,1,19,0.042274198,0.150783538,0.1431,0.0592,0.315,0.001787108,5625,0,
LT05_L1TP_034038_20040128_20160915_01_T1,5,2004,1,28,0.042807256,0.135885138,0.1266,0.0402,0.3014,0.001832461,5625,0,
LT05_L1GS_035038_20040204_20160914_01_T2,5,2004,2,4,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20040213_20160914_01_T1,5,2004,2,13,0.060719215,0.151395342,0.1393,0.0506,0.3126,0.003686823,5625,0,
LT05_L1TP_035038_20040220_20160914_01_T1,5,2004,2,20,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20040229_20160914_01_T1,5,2004,2,29,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20040307_20160914_01_T1,5,2004,3,7,0.064633891,0.172292231,0.1749,0.0598,0.3069,0.00417754,5625,0,
LT05_L1TP_034038_20040316_20160914_01_T1,5,2004,3,16,0.089621773,0.219622987,0.2342,0.0614,0.4162,0.008032062,5625,0,
LT05_L1TP_034038_20040401_20160914_01_T1,5,2004,4,1,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20040408_20160914_01_T1,5,2004,4,8,0.022799039,0.118828571,0.11915,0.0723,0.176,0.000519796,5625,99.50222222,
LT05_L1TP_034038_20040417_20160914_01_T1,5,2004,4,17,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20040424_20160914_01_T1,5,2004,4,24,0.015501438,0.140293422,0.1402,0.0862,0.2171,0.000240295,5625,0,
LT05_L1TP_034038_20040503_20160913_01_T1,5,2004,5,3,0.011310121,0.130214916,0.1293,0.0972,0.1931,0.000127919,5625,0,
LT05_L1TP_035038_20040510_20160914_01_T1,5,2004,5,10,0.011395487,0.128439026,0.1289,0.0944,0.1701,0.000129857,5625,3.288888889,
LT05_L1TP_034038_20040519_20160915_01_T1,5,2004,5,19,0.010793096,0.126953244,0.1258,0.0918,0.1882,0.000116491,5625,0,
LT05_L1TP_035038_20040526_20160913_01_T1,5,2004,5,26,0.013242082,0.113648148,0.11635,0.0804,0.1351,0.000175353,5625,99.04,
LT05_L1TP_034038_20040604_20160915_01_T1,5,2004,6,4,0.010208839,0.118345422,0.1168,0.0864,0.1724,0.00010422,5625,0,
LT05_L1TP_035038_20040611_20160914_01_T1,5,2004,6,11,0.011971757,0.121198133,0.1201,0.0871,0.2092,0.000143323,5625,0,
LT05_L1TP_034038_20040620_20160913_01_T1,5,2004,6,20,0.011566417,0.123403716,0.1231,0.0915,0.1802,0.000133782,5625,0,
LT05_L1TP_035038_20040627_20160915_01_T1,5,2004,6,27,0.012841898,0.125089991,0.1248,0.0841,0.1837,0.000164914,5625,0,
LT05_L1TP_034038_20040706_20160914_01_T1,5,2004,7,6,0.011152145,0.121395378,0.1209,0.0889,0.1749,0.00012437,5625,0,
LT05_L1TP_035038_20040713_20160914_01_T1,5,2004,7,13,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20040722_20160913_01_T1,5,2004,7,22,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20040729_20160913_01_T1,5,2004,7,29,0.015923643,0.13815792,0.1359,0.095,0.2336,0.000253562,5625,0,
LT05_L1TP_034038_20040807_20160913_01_T1,5,2004,8,7,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20040814_20160913_01_T1,5,2004,8,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20040823_20160914_01_T1,5,2004,8,23,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20040830_20160913_01_T1,5,2004,8,30,0.049600465,0.25442944,0.2463,0.134,0.58,0.002460206,5625,0,
LT05_L1TP_034038_20040908_20160913_01_T1,5,2004,9,8,0.045419598,0.233717831,0.2264,0.1293,0.5453,0.00206294,5625,0,
LT05_L1TP_035038_20040915_20160913_01_T1,5,2004,9,15,0.039529685,0.208067502,0.2002,0.1208,0.4584,0.001562596,5625,0,
LT05_L1TP_034038_20040924_20160913_01_T1,5,2004,9,24,0.040590738,0.210133458,0.2039,0.1078,0.452,0.001647608,5625,0,
LT05_L1TP_035038_20041001_20160913_01_T1,5,2004,10,1,0.033602627,0.204399818,0.1992,0.1071,0.444,0.001129137,5625,2.24,
LT05_L1TP_034038_20041010_20160913_01_T1,5,2004,10,10,0.029838652,0.182335502,0.1765,0.1182,0.4193,0.000890345,5625,0,
LT05_L1TP_035038_20041017_20160913_01_T1,5,2004,10,17,0.029800724,0.177889249,0.1747,0.1065,0.3325,0.000888083,5625,82.47111111,
LT05_L1TP_034038_20041026_20160913_01_T1,5,2004,10,26,0.018524202,0.146765033,0.1479,0.0934,0.2397,0.000343146,5625,92.01777778,
LT05_L1TP_035038_20041102_20160913_01_T1,5,2004,11,2,0.027608071,0.147416978,0.1414,0.0815,0.3252,0.000762206,5625,0,
LT05_L1TP_034038_20041111_20160913_01_T1,5,2004,11,11,0.024633891,0.14310464,0.1392,0.0769,0.3476,0.000606829,5625,0,
LT05_L1TP_035038_20041118_20160913_01_T1,5,2004,11,18,0.021424251,0.143572181,0.14,0.0848,0.2622,0.000458999,5625,3.502222222,
LT05_L1TP_034038_20041127_20160913_01_T1,5,2004,11,27,0.024852906,0.148977902,0.1465,0.0859,0.2895,0.000617667,5625,0,
LT05_L1TP_034038_20041213_20160913_01_T1,5,2004,12,13,0.02914425,0.147832871,0.1453,0.0753,0.266,0.000849387,5625,0,
LT05_L1TP_035038_20041220_20160913_01_T1,5,2004,12,20,0.030277054,0.154094791,0.1517,0.0691,0.2725,0.0009167,5625,0,
LT05_L1TP_034038_20041229_20160913_01_T1,5,2004,12,29,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20050105_20160913_01_T1,5,2005,1,5,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20050114_20160912_01_T1,5,2005,1,14,0.011511756,0.090078431,0.084,0.0698,0.1248,0.000132521,5625,99.09333333,
LT05_L1GS_035038_20050121_20160912_01_T2,5,2005,1,21,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20050130_20160913_01_T1,5,2005,1,30,0.055926425,0.20031072,0.2042,0.0723,0.363,0.003127765,5625,0,
LT05_L1GS_035038_20050206_20160912_01_T2,5,2005,2,6,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20050215_20160912_01_T1,5,2005,2,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20050222_20160912_01_T1,5,2005,2,22,0.049414204,0.26541422,0.2695,0.123,0.4493,0.002441764,5625,45.74222222,
LT05_L1TP_034038_20050303_20160912_01_T1,5,2005,3,3,0.062340002,0.280913156,0.2891,0.1101,0.5012,0.003886276,5625,0,
LT05_L1TP_035038_20050310_20160912_01_T1,5,2005,3,10,0.059271201,0.305839858,0.3108,0.1327,0.5482,0.003513075,5625,0,
LT05_L1GS_034038_20050319_20160912_01_T2,5,2005,3,19,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20050326_20160912_01_T1,5,2005,3,26,0.032648275,0.268398698,0.2641,0.1382,0.4588,0.00106591,5625,31.75111111,
LT05_L1TP_034038_20050404_20160912_01_T1,5,2005,4,4,0.025884507,0.214009049,0.2081,0.1614,0.3365,0.000670008,5625,0,
LT05_L1TP_035038_20050411_20160912_01_T1,5,2005,4,11,0.021410987,0.191728978,0.1883,0.1426,0.2982,0.00045843,5625,0,
LT05_L1TP_034038_20050420_20160912_01_T1,5,2005,4,20,0.013291454,0.167639413,0.1665,0.1312,0.245,0.000176663,5625,0,
LT05_L1TP_035038_20050427_20160912_01_T1,5,2005,4,27,0.013356964,0.170598773,0.1696,0.1296,0.2483,0.000178408,5625,0,
LT05_L1TP_034038_20050506_20160912_01_T1,5,2005,5,6,0.012420551,0.155313902,0.1545,0.1166,0.2367,0.00015427,5625,0,
LT05_L1TP_035038_20050513_20160912_01_T1,5,2005,5,13,0.012171509,0.15367584,0.1531,0.1136,0.2172,0.000148146,5625,0,
LT05_L1TP_034038_20050522_20160912_01_T1,5,2005,5,22,0.012276828,0.149344142,0.1484,0.11,0.2193,0.000150721,5625,0,
LT05_L1TP_035038_20050529_20160912_01_T1,5,2005,5,29,0.007942304,0.122541463,0.122,0.1016,0.1516,6.31E-05,5625,19.30666667,
LT05_L1TP_034038_20050607_20160912_01_T1,5,2005,6,7,0.01456238,0.140540249,0.1393,0.0859,0.2347,0.000212063,5625,0,
LT05_L1TP_035038_20050614_20160912_01_T1,5,2005,6,14,0.01415768,0.146169813,0.1454,0.1048,0.2463,0.00020044,5625,0,
LT05_L1TP_034038_20050623_20160912_01_T1,5,2005,6,23,0.013655178,0.139556462,0.139,0.0926,0.2324,0.000186464,5625,0,
LT05_L1TP_035038_20050630_20160912_01_T1,5,2005,6,30,0.013848953,0.143950098,0.1429,0.0955,0.2263,0.000191793,5625,0,
LT05_L1TP_034038_20050709_20160912_01_T1,5,2005,7,9,0.015136656,0.141001138,0.14,0.0956,0.2252,0.000229118,5625,0,
LT05_L1TP_035038_20050716_20160912_01_T1,5,2005,7,16,0.015161108,0.14879728,0.1482,0.1025,0.2328,0.000229859,5625,0,
LT05_L1TP_034038_20050725_20160912_01_T1,5,2005,7,25,0.01792921,0.153374151,0.1545,0.0968,0.2395,0.000321457,5625,0,
LT05_L1TP_035038_20050801_20160912_01_T1,5,2005,8,1,0.021411422,0.164440942,0.1632,0.1031,0.3041,0.000458449,5625,0,
LT05_L1TP_034038_20050810_20160912_01_T1,5,2005,8,10,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20050817_20160912_01_T1,5,2005,8,17,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20050826_20160912_01_T1,5,2005,8,26,0.052640787,0.19857648,0.19,0.11,0.4143,0.002771052,5625,0,
LT05_L1TP_035038_20050902_20160912_01_T1,5,2005,9,2,0.04053075,0.187285491,0.1805,0.1187,0.3646,0.001642742,5625,9.084444444,
LT05_L1TP_034038_20050911_20160912_01_T1,5,2005,9,11,0.057535921,0.22996282,0.2242,0.1204,0.4378,0.003310382,5625,23.59111111,
LT05_L1TP_035038_20050918_20160912_01_T1,5,2005,9,18,0.038044385,0.206059271,0.2026,0.1225,0.3813,0.001447375,5625,0,
LT05_L1TP_034038_20050927_20160912_01_T1,5,2005,9,27,0.030822256,0.180973049,0.1761,0.1202,0.331,0.000950011,5625,0,
LT05_L1TP_035038_20051004_20160911_01_T1,5,2005,10,4,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20051013_20160911_01_T1,5,2005,10,13,0.02698797,0.149019374,0.1478,0.0561,0.2704,0.000728351,5625,40.90666667,
LT05_L1TP_035038_20051020_20160911_01_T1,5,2005,10,20,0.02895891,0.164056071,0.1589,0.1009,0.3356,0.000838618,5625,0,
LT05_L1TP_034038_20051029_20160911_01_T1,5,2005,10,29,0.026116083,0.152360089,0.1484,0.0938,0.3188,0.00068205,5625,0,
LT05_L1TP_035038_20051105_20160911_01_T1,5,2005,11,5,0.024870885,0.148713404,0.145,0.0968,0.314,0.000618561,5625,0,
LT05_L1TP_034038_20051114_20160911_01_T1,5,2005,11,14,0.022156705,0.133766009,0.1313,0.0858,0.279,0.00049092,5625,0,
LT05_L1TP_035038_20051121_20160911_01_T1,5,2005,11,21,0.021334507,0.133936249,0.1303,0.0877,0.2628,0.000455161,5625,0,
LT05_L1TP_034038_20060117_20160911_01_T1,5,2006,1,17,0.014918324,0.107902524,0.1057,0.0634,0.1917,0.000222556,5625,0,
LT05_L1TP_035038_20060124_20160911_01_T1,5,2006,1,24,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20060202_20160911_01_T1,5,2006,2,2,0.013714822,0.111229084,0.108,0.0667,0.1835,0.000188096,5625,0,
LT05_L1TP_035038_20060209_20160911_01_T1,5,2006,2,9,0.010320435,0.102221856,0.1008,0.0704,0.151,0.000106511,5625,11.09333333,
LT05_L1TP_034038_20060218_20160910_01_T1,5,2006,2,18,0.01074315,0.100602976,0.0973,0.0715,0.1566,0.000115415,5625,13.99111111,
LT05_L1TP_035038_20060225_20160910_01_T1,5,2006,2,25,0.012974985,0.114312551,0.1125,0.074,0.1841,0.00016835,5625,0,
LT05_L1TP_034038_20060306_20160911_01_T1,5,2006,3,6,0.011119143,0.104335289,0.1029,0.0722,0.166,0.000123635,5625,0,
LT05_L1TP_035038_20060313_20160910_01_T1,5,2006,3,13,0.012079329,0.102067467,0.1006,0.0709,0.1677,0.00014591,5625,0,
LT05_L1TP_034038_20060407_20160910_01_T1,5,2006,4,7,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20060414_20160910_01_T1,5,2006,4,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20060423_20160910_01_T1,5,2006,4,23,0.009792941,0.098557244,0.0986,0.0719,0.1645,9.59E-05,5625,0,
LT05_L1TP_035038_20060430_20160910_01_T1,5,2006,4,30,0.009220681,0.103437067,0.101,0.0824,0.1566,8.50E-05,5625,0,
LT05_L1TP_034038_20060509_20160910_01_T1,5,2006,5,9,0.009140165,0.0975224,0.0969,0.0708,0.1508,8.35E-05,5625,0,
LT05_L1TP_035038_20060516_20160910_01_T1,5,2006,5,16,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20060525_20160910_01_T1,5,2006,5,25,0.009212701,0.094911662,0.0944,0.0697,0.1577,8.49E-05,5625,0,
LT05_L1TP_035038_20060601_20160911_01_T1,5,2006,6,1,0.008095603,0.093341778,0.0909,0.0675,0.1471,6.55E-05,5625,0,
LT05_L1TP_034038_20060610_20160910_01_T1,5,2006,6,10,0.010641576,0.111418453,0.109,0.0824,0.1723,0.000113243,5625,0,
LT05_L1TP_035038_20060617_20160909_01_T1,5,2006,6,17,0.010019811,0.110743413,0.1093,0.0822,0.1663,0.000100397,5625,0,
LT05_L1TP_034038_20060626_20160909_01_T1,5,2006,6,26,0.012031113,0.104961884,0.1052,0.0442,0.1611,0.000144748,5625,0,
LT05_L1TP_035038_20060703_20160910_01_T1,5,2006,7,3,0.008860282,0.098621415,0.0988,0.0732,0.1394,7.85E-05,5625,32.42666667,
LT05_L1TP_034038_20060712_20160909_01_T1,5,2006,7,12,0.017478405,0.119460782,0.117,0.0757,0.2351,0.000305495,5625,0,
LT05_L1TP_035038_20060719_20160910_01_T1,5,2006,7,19,0.037573352,0.168798987,0.1627,0.0979,0.3712,0.001411757,5625,0,
LT05_L1GS_034038_20060728_20160909_01_T2,5,2006,7,28,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1GS_035038_20060804_20160911_01_T2,5,2006,8,4,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20060813_20160909_01_T1,5,2006,8,13,0.07949697,0.41781,0.39855,0.2915,0.5282,0.006319768,5625,99.64444444,
LT05_L1TP_035038_20060820_20160910_01_T1,5,2006,8,20,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20060829_20160910_01_T1,5,2006,8,29,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1GS_035038_20060905_20160909_01_T2,5,2006,9,5,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20060914_20160909_01_T1,5,2006,9,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20060921_20160910_01_T1,5,2006,9,21,0.060329233,0.417266116,0.4117,0.2294,0.6911,0.003639616,5625,0,
LT05_L1TP_034038_20060930_20160909_01_T1,5,2006,9,30,0.056408451,0.347729493,0.3395,0.1947,0.6303,0.003181913,5625,0,
LT05_L1TP_035038_20061007_20160909_01_T1,5,2006,10,7,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20061016_20160908_01_T1,5,2006,10,16,0.052927439,0.278747822,0.2697,0.1625,0.5545,0.002801314,5625,0,
LT05_L1TP_035038_20061023_20160909_01_T1,5,2006,10,23,0.033379935,0.226936267,0.2222,0.1542,0.3875,0.00111422,5625,0,
LT05_L1TP_034038_20061101_20160908_01_T1,5,2006,11,1,0.047449506,0.238814222,0.2305,0.1401,0.4847,0.002251456,5625,0,
LT05_L1TP_035038_20061108_20160908_01_T1,5,2006,11,8,0.045243019,0.232728764,0.2261,0.1384,0.459,0.002046931,5625,0,
LT05_L1TP_034038_20061117_20160909_01_T1,5,2006,11,17,0.039352501,0.208859627,0.2033,0.1265,0.4049,0.001548619,5625,0,
LT05_L1TP_035038_20061124_20160910_01_T1,5,2006,11,24,0.034562526,0.204796889,0.1994,0.1298,0.3642,0.001194568,5625,0,
LT05_L1TP_034038_20061203_20160908_01_T1,5,2006,12,3,0.0245814,0.161969244,0.1596,0.1028,0.2786,0.000604245,5625,0,
LT05_L1TP_035038_20061210_20160909_01_T1,5,2006,12,10,0.026382337,0.165015119,0.1636,0.0571,0.2628,0.000696028,5625,9.457777778,
LT05_L1TP_034038_20061219_20160908_01_T1,5,2006,12,19,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20061226_20160908_01_T1,5,2006,12,26,0.018296847,0.147412142,0.147,0.0938,0.2572,0.000334775,5625,0,
LT05_L1TP_034038_20070104_20160910_01_T1,5,2007,1,4,0.017552542,0.136989458,0.1361,0.0819,0.2362,0.000308092,5625,0,
LT05_L1TP_034038_20070120_20160908_01_T1,5,2007,1,20,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_035038_20070127_20160909_01_T1,5,2007,1,27,0.017187769,0.115236658,0.1132,0.0624,0.2007,0.000295419,5625,0,
LT05_L1TP_034038_20070205_20160909_01_T1,5,2007,2,5,0.015065938,0.105550542,0.1063,0.0536,0.1779,0.000226982,5625,0,
LT05_L1TP_035038_20070212_20160909_01_T1,5,2007,2,12,0.014354844,0.114122969,0.1116,0.0691,0.1884,0.000206062,5625,0,
LT05_L1TP_034038_20070221_20160907_01_T2,5,2007,2,21,0.01398028,0.109124907,0.1087,0.0726,0.1793,0.000195448,5625,0,
LT05_L1TP_035038_20070228_20160909_01_T1,5,2007,2,28,0.013487499,0.114082062,0.1133,0.069,0.1829,0.000181913,5625,0,
LT05_L1TP_034038_20070309_20160908_01_T1,5,2007,3,9,0.013121502,0.111072836,0.1114,0.0639,0.1766,0.000172174,5625,0,
LT05_L1TP_035038_20070316_20160907_01_T1,5,2007,3,16,0.013103643,0.115199484,0.1145,0.0669,0.1729,0.000171705,5625,0,
LT05_L1TP_034038_20070325_20160910_01_T1,5,2007,3,25,0.01515603,0.121712391,0.1213,0.0696,0.1805,0.000229705,5625,0,
LT05_L1TP_035038_20070401_20160910_01_T1,5,2007,4,1,0.014650557,0.126357493,0.1265,0.0749,0.1967,0.000214639,5625,0,
LT05_L1TP_035038_20070417_20160907_01_T1,5,2007,4,17,0.014599226,0.131655822,0.1297,0.0959,0.2293,0.000213137,5625,0,
LT05_L1TP_034038_20070426_20160907_01_T1,5,2007,4,26,0.015350957,0.122603538,0.1198,0.0904,0.2094,0.000235652,5625,0,
LT05_L1TP_035038_20070503_20160908_01_T1,5,2007,5,3,0.018821198,0.128780053,0.1252,0.0897,0.2453,0.000354237,5625,0,
LT05_L1TP_034038_20070512_20160909_01_T1,5,2007,5,12,0.01917472,0.131651022,0.1279,0.0902,0.2798,0.00036767,5625,0,
LT05_L1TP_035038_20070519_20160907_01_T1,5,2007,5,19,0.022254636,0.149528373,0.1443,0.1126,0.2767,0.000495269,5625,0,
LT05_L1TP_034038_20070528_20160908_01_T1,5,2007,5,28,0.019617364,0.135451129,0.1319,0.0963,0.249,0.000384841,5625,0,
LT05_L1TP_034038_20070613_20160907_01_T1,5,2007,6,13,0.027023426,0.144295396,0.1387,0.0934,0.2822,0.000730266,5625,0,
LT05_L1TP_035038_20070620_20160907_01_T1,5,2007,6,20,0.025979254,0.141632427,0.1372,0.0835,0.3013,0.000674922,5625,0,
LT05_L1TP_034038_20070629_20160910_01_T1,5,2007,6,29,0.026176145,0.143719538,0.1392,0.0883,0.2874,0.000685191,5625,0,
LT05_L1TP_035038_20070706_20160907_01_T1,5,2007,7,6,0.025239689,0.150173227,0.1445,0.1001,0.2976,0.000637042,5625,0,
LT05_L1TP_034038_20070715_20160910_01_T1,5,2007,7,15,0.028846349,0.16265072,0.1576,0.1091,0.324,0.000832112,5625,0,
LT05_L1TP_035038_20070722_20160907_01_T1,5,2007,7,22,0.027529653,0.154994346,0.1514,0.0914,0.2809,0.000757882,5625,47.80444444,
LT05_L1TP_034038_20070731_20160908_01_T1,5,2007,7,31,0.047366414,0.206331803,0.2049,0.0947,0.3861,0.002243577,5625,19.84,
LT05_L1TP_035038_20070807_20160907_01_T1,5,2007,8,7,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20070816_20160907_01_T1,5,2007,8,16,0.059875252,0.344470524,0.3395,0.1754,0.6525,0.003585046,5625,0,
LT05_L1TP_035038_20070823_20160907_01_T1,5,2007,8,23,0.065895421,0.402882471,0.4058,0.1842,0.6869,0.004342207,5625,0,
LT05_L1TP_034038_20070901_20160906_01_T1,5,2007,9,1,0.061002892,0.338354987,0.3341,0.1683,0.6447,0.003721353,5625,0,
LT05_L1TP_035038_20070908_20160908_01_T1,5,2007,9,8,0.063011988,0.365036284,0.3618,0.1738,0.6487,0.003970511,5625,0,
LT05_L1TP_034038_20070917_20160908_01_T1,5,2007,9,17,0.05119617,0.30812832,0.3029,0.1641,0.5359,0.002621048,5625,0,
LT05_L1TP_035038_20070924_20160910_01_T1,5,2007,9,24,0.058658921,0.255975378,0.2447,0.1417,0.4668,0.003440869,5625,88.23111111,
LT05_L1TP_034038_20071003_20160908_01_T1,5,2007,10,3,0.043641951,0.241363733,0.2345,0.134,0.4385,0.00190462,5625,0,
LT05_L1GS_034038_20080123_20160908_01_T2,5,2008,1,23,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20080208_20160908_01_T1,5,2008,2,8,0.016498909,0.110378951,0.1096,0.0591,0.1837,0.000272214,5625,0,
LT05_L1GS_035038_20080215_20160906_01_T2,5,2008,2,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,
LT05_L1TP_034038_20080224_20160906_01_T1,5,2008,2,24,0.016566783,0.111185804,0.1111,0.0675,0.1805,0.000274458,5625,1.066666667,
LT05_L1TP_035038_20080302_20160906_01_T1,5,2008,3,2,0.016420407,0.124267218,0.1235,0.0711,0.1821,0.00026963,5625,0,
LT05_L1TP_034038_20080311_20160906_01_T1,5,2008,3,11,0.015434074,0.11701312,0.1161,0.076,0.1727,0.000238211,5625,0,
LT05_L1TP_035038_20080318_20160906_01_T1,5,2008,3,18,0.014570694,0.124303342,0.1234,0.0847,0.1744,0.000212305,5625,0,
